Tweet,Match,Polarity 
tyg and ty immune system for keeping me and my fam healthy 😭✊🏼🤍,['healthy'],positive
rt @humanitywarior7: the unique initiative  #fastingforhumanity not only provide #food to needy but also strengthen our immune system and b…,['needy'],negative
"rt @kartikeyatanna: not many people know this, but everyone attending congress' and tmc's rallies in west bengal are naturally immune to co…",[],neutral
@spicydokyeom ready naman po ako sa sakit immune na ata char congrats po!! 🌻,['ready'],positive
@zoo_bear @architmeta right or wrong but whatever is the case... the sanghis are immune to virus. they have the biggest virus at their back,"['right', 'wrong', 'virus']",negative
"rt @musicbyscott: wait, what was just said about the vaccine, your antibodies and immune system???1 of 3 ",[],neutral
rt @sruhle: . @ivankatrump posted herself getting vaccinated on instagram &amp; encouraged others to do so. the comments are astonishing:- ha…,[],neutral
@hilaryfernald immune compromised people can’t get vaccinated? i have an immune disorder that causes bone marrow fa… ,['disorder'],negative
"a top move in todays pre-marketinovio's covid-19 vaccine candidate, ino-4800, provides broad cross-reactive immun… ",['top'],positive
"rt @kartikeyatanna: not many people know this, but everyone attending congress' and tmc's rallies in west bengal are naturally immune to co…",[],neutral
@r_mi11er_ @jimcramer does the vaccine mean you are immune to covid? or you can’t spread it anymore? or you don’t h… ,[],neutral
rt @leftarmisme: looking for the good and the beautiful in the world does not make one immune to the bad and the ugly of it. nor should it.,"['good', 'beautiful', 'bad', 'ugly']",neutral
rt @theliberalmedic: @rkj65 the symptoms mean your immune system is working.,['symptoms'],negative
"rt @lisa_iannattone: how to explain that we, as a society, get more worked up over 86 severe vaccine reactions in europe (out of 25 million…","['worked', 'severe']",neutral
rt @prguy17: attn james paterson: anthony albanese isn't the prime minister. the vaccine fuck up has nothing to do with him. stop blaming h…,['fuck'],negative
rt @milesparks: new: the most popular facebook link shared about the j&amp;j pause was posted by a conspiracy theorist who thinks the pandemic…,"['popular', 'conspiracy']",neutral
rt @bocktherobber: the russian embassy is offering to supply ireland with sputnik v.russia can't even supply russia with vaccine.,[],neutral
rt @ashquenneville: pointing out that birth control pills have a worse blood clot rate than any vaccine isn’t saying “blood clots are fine”…,['worse'],negative
rt @steveb4u: has anyone else noticed there appears to be a concerted ramping up of pro-brexit propaganda over last few days? bbc giving mi…,['propaganda'],negative
rt @paimadhu: aids denialcovid-19 denialvaccine denialmask denialclimate change denialscience denialthese are not accidents. they ar…,[],neutral
"@atulkasbekar ""vaccine"", certainly",[],neutral
"don’t take painkillers before a shot to try to prevent symptoms, but if your doctor agrees, it’s ok to use them aft… ",[],neutral
rt @reallygraceful: i seriously can’t read anymore about children being used as guinea pigs for vaccine trials. it makes me feel sick to my…,"['pigs', 'sick']",negative
rt @tomthunkitsmind: vaccine conspiracies 05 ,['conspiracies'],negative
rt @rahmahghazali: mak bapak aku yang dah tua umur cecah 80an takde apa2 berita nak vaksin dan terperap di rumah. aku kat sini pula mungkin…,[],neutral
rt @ashquenneville: pointing out that birth control pills have a worse blood clot rate than any vaccine isn’t saying “blood clots are fine”…,['worse'],negative
"rt @davidv5goliath: ‘overall, we must say that the results show that there is a real and serious side effect signal in the vaccine from ast…",[],neutral
rt @ashquenneville: pointing out that birth control pills have a worse blood clot rate than any vaccine isn’t saying “blood clots are fine”…,['worse'],negative
republicans wish they had a time machine so they could go back and fight the polio vaccine.,[],neutral
rt @ashquenneville: pointing out that birth control pills have a worse blood clot rate than any vaccine isn’t saying “blood clots are fine”…,['worse'],negative
rt @davenestor22: (3/4)#10: people are catching covid after being fully vaccinated#11: the overall death rate from covid#12: the bloated…,['death'],negative
rt @abettervision: i can't recommend this professional april 11 interview too highly as a full education on the vaccine topic:  ,['recommend'],positive
"rt @bryanbehar: in a poll out today, 43% of republicans say they will not get a vaccine shot if they can avoid it.can someone please expl…",[],neutral
rt @healthycollier: getting a #covid19 vaccine adds another layer of protection.to find a vaccination provider visit ,[],neutral
"rt @toadmeister: today’s update on lockdown sceptics is here. includes a summary of the best studies showing lockdowns don’t work, a look a…",['best'],positive
rt @agentp22: the only reason sturgeon is getting her vaccination today is because of the sterling work of the uk govt.if scotland had be…,['work'],positive
"rt @shooobz: lmaooo folks really got on here like ""i have never of a flu vaccine. i've heard about a flu shot. think about that, sheep!""h…",['like'],positive
"#world: the certificates are still being developed, and how and whether they'll be used could vary widely around th… ",[],neutral
"rt @pelhamprog: the long-term unemployed face major obstacles to their industries, or with family or other covid-related reasons, and it is…",['unemployed'],negative
rt @alexberenson: and this email shows why @us_fda was ethically bound to make sure everyone knows the potential dangers. people are at ris…,[],neutral
trump supporters explode in rage at ivanka after she encourages others to get vaccinated ,"['trump', 'explode', 'rage']",negative
rt @henrymakow:  healthy’ south mississippi man suffers stroke hours after receiving j&amp;j vaccine,['suffers'],negative
rt @ashquenneville: pointing out that birth control pills have a worse blood clot rate than any vaccine isn’t saying “blood clots are fine”…,['worse'],negative
"rt @wadabhubag: pagkatapos ng astrazenica covid19 vaccine, johnson &amp; jonhson naman. cdc &amp; fda issued ""stop inoculation"" order due to vaccin…",[],neutral
"vaccine update:got my second dose at the @medicagoinc trial yesterday morning.feel fine today, but if the chill… ",['fine'],positive
rt @faheemyounus: myth: good health/fitness is my covid vaccinefact: no  your fitness won’t produce neutralizing antibodies/t-cells again…,['good'],positive
rt @manandanibjp: the @incindia is the one spreading rumors about the indian vaccine protecting against corona.#we_support_crpaatil,['rumors'],negative
"rt @swamy39: today modi government has decided to import johnson and johnson vaccine, according to cnn news 18 three minutes ago. if true t…",[],neutral
rt @zeenews: केंद्र के फैसले पर जारी हुए दिशा निर्देश#coronavaccine,[],neutral
"rt @healthypinellas: j&amp;j vaccine remains on pause, but pinellas sites offer pfizer. county sites in st. petersburg, largo and pinellas park…",[],neutral
if they puttin a pause on that vaccine then how and why is the public still getting it ?,[],neutral
"rt @liz_wheeler: this is how you fight the culture war.60 restaurants, nightclubs, &amp; other hospitality entities in the uk defy the govt v…",['defy'],negative
"rt @annika1021: @tsouganatos read by @_whitneywebb ⤵️ οperαtiοn wαrppspεεd #ows 💉, began w #trumpneither trump or #biden run t🇺🇸💬trump a…",['trump'],positive
rt @davenestor22: (1/4)18 reasons i won't be getting a covid vaccine vaccine makers are immune from liabilit…,[],neutral
just got my vaccine girls and gays 😌,[],neutral
rt @ashquenneville: pointing out that birth control pills have a worse blood clot rate than any vaccine isn’t saying “blood clots are fine”…,['worse'],negative
rt @drdooleymd: @alrsuarez2 @indyyprog fully vaccinated people are being hospitalized.  fully vaccinated means &gt; 2 weeks after their final…,[],neutral
rt @faheemyounus: myth: good health/fitness is my covid vaccinefact: no  your fitness won’t produce neutralizing antibodies/t-cells again…,['good'],positive
